ID,Drug_A,Drug_B,Cell_Line,Score
109091,402,628,26,-2.637615733
109094,402,628,27,-4.363032021
109095,402,628,28,-26.98150856
109096,402,628,29,-16.28674632
109098,402,628,30,-0.93429596
109099,402,628,31,-1.0790613
109100,402,628,32,-4.125353191
109101,402,628,33,-12.09607285
109102,402,628,34,-1.502551945
109103,402,628,35,-8.003849062
109104,402,628,37,-15.17872459
109105,402,628,38,-12.00263494
109106,402,628,39,-0.952373702
109107,402,628,40,-3.457461781
109108,402,628,41,-0.061286985
109109,402,628,42,-7.910779756
109110,402,628,43,-1.050336132
109111,402,628,44,-4.554847433
109112,402,628,45,-4.243855098
109113,402,628,46,-5.763773654
109114,402,628,47,-7.410835122
109176,402,217,0,-3.04278612
109177,402,217,1,-9.621030785
109178,402,217,2,-4.262711775
109179,402,217,3,-9.014056447
109180,402,217,4,-3.758011662
109181,402,217,5,-7.484906544
109182,402,217,6,-3.575504968
109184,402,217,7,-7.467435427
109185,402,217,8,-5.009896424
109186,402,217,9,-1.969037725
109187,402,217,11,-10.59418094
109188,402,217,10,-7.230156346
109189,402,217,12,-11.32265614
109190,402,217,13,-7.406594815
109191,402,217,14,-1.598747602
109193,402,217,15,-4.015976551
109195,402,217,16,-2.951818114
109196,402,217,17,-0.75758059
109197,402,217,18,-2.758753114
109198,402,217,19,-4.307706529
109200,402,217,20,-6.106520404
109201,402,217,21,1.4576090155957
109203,402,217,22,-20.08886593
109204,402,217,23,0.477803586402469
109205,402,217,24,-6.430452319
109206,402,217,25,-18.04730819
109208,402,217,26,-12.0813237
109211,402,217,27,-1.739336462
109212,402,217,28,-12.66114495
109213,402,217,29,-3.636831223
109215,402,217,30,-9.251464842
109216,402,217,31,-1.062484529
109217,402,217,32,-0.210821052
109218,402,217,33,-1.040313695
109219,402,217,34,-2.451386952
109220,402,217,35,0.20228723959664
109221,402,217,37,-2.911179941
109222,402,217,38,-5.490419938
109223,402,217,39,-6.336750279
109224,402,217,40,-3.359190939
109226,402,217,41,-3.563152231
109227,402,217,42,-4.031611921
109228,402,217,43,-2.588902985
109229,402,217,44,-3.668633407
109230,402,217,45,-5.6230632
109231,402,217,46,-8.999481464
109232,402,217,47,-3.59292365
109291,402,141,0,0.391643324554106
109292,402,141,1,-2.217762272
109293,402,141,2,-4.774305711
109294,402,141,3,-1.571003885
109295,402,141,4,-1.455431845
109296,402,141,5,-1.749433969
109297,402,141,6,-0.91080767
109299,402,141,7,3.60560106188547
109300,402,141,8,-1.474417076
109301,402,141,9,2.09238756789015
109302,402,141,11,0.982261692517741
109303,402,141,10,-2.674243451
109304,402,141,13,-0.598349462
109305,402,141,14,-4.332748059
109307,402,141,15,-2.352551818
109309,402,141,16,-0.301275018
109310,402,141,17,-3.601404271
109311,402,141,18,-4.035860986
109312,402,141,19,-2.569121817
109314,402,141,20,-1.775805166
109315,402,141,21,-0.560390817
109317,402,141,22,-5.568679622
109318,402,141,23,3.01630660028228
109319,402,141,24,-0.960796849
109320,402,141,25,-1.530260742
109322,402,141,26,-3.881194621
109325,402,141,27,-4.678613691
109326,402,141,28,-1.02465759
109327,402,141,29,-2.655120626
109329,402,141,30,-3.439638723
109330,402,141,31,-2.571769087
109331,402,141,32,-1.851851506
109332,402,141,33,-3.17951648
109333,402,141,34,-1.069532776
109334,402,141,35,-1.538184912
109335,402,141,36,-13.44650587
109336,402,141,37,-0.166410603
109337,402,141,38,1.15117239398354
109338,402,141,39,-1.976146712
109339,402,141,40,-1.572987758
109341,402,141,41,-3.117786088
109342,402,141,42,-9.981790883
109343,402,141,43,-15.32410701
109344,402,141,44,-0.806950344
109345,402,141,45,-2.213446799
109346,402,141,46,-0.691743175
109347,402,141,47,-0.830360119
109350,402,188,0,-1.036968952
109351,402,188,1,-2.88757478
109352,402,188,2,-0.737809974
109353,402,188,3,-5.260695367
109354,402,188,4,0.543278394720882
109355,402,188,5,-4.77461072
109356,402,188,6,-1.796941715
109358,402,188,7,-1.528372678
109359,402,188,8,-3.373582391
109360,402,188,9,-4.171835903
109361,402,188,11,-1.61849373
109362,402,188,10,1.45518812021776
109363,402,188,12,0.55963179874764
109364,402,188,13,-2.487579453
109365,402,188,14,-0.500928796
109367,402,188,15,2.00836153587942
109369,402,188,16,1.41402296044368
109370,402,188,17,-2.064631297
109371,402,188,18,1.28286322539029
109372,402,188,19,-3.692330638
109374,402,188,20,-0.885694796
109375,402,188,21,-1.478317538
109377,402,188,22,-4.563467195
109378,402,188,24,7.73249590603476
109379,402,188,25,-0.233712997
109381,402,188,26,-0.648146422
109384,402,188,27,-6.213492438
109385,402,188,28,-6.743456956
109386,402,188,29,-0.546645963
109388,402,188,30,3.73662488461326
109389,402,188,32,-1.551709206
109390,402,188,33,-2.380843994
109391,402,188,34,4.54726616034733
109392,402,188,35,0.0668313148527406
109393,402,188,36,-2.683799998
109394,402,188,37,1.78059294227688
109395,402,188,38,0.980652816242764
109396,402,188,39,-1.464070626
109397,402,188,40,-2.508093042
109399,402,188,41,2.52752821615058
109400,402,188,42,1.31369627088372
109401,402,188,43,-3.337991517
109402,402,188,44,-2.506599666
109403,402,188,45,-0.591530653
109404,402,188,46,-5.787628835
109405,402,188,47,-3.788149758
109582,402,14,0,-30.26683071
109583,402,14,1,-41.68971988
109584,402,14,2,-44.02595906
109585,402,14,3,-64.5476542
109586,402,14,4,-54.1530889
109587,402,14,5,-41.09629246
109588,402,14,7,-46.13803566
109589,402,14,8,-53.67201448
109590,402,14,9,-72.10333064
109591,402,14,11,-41.90331467
109592,402,14,12,-72.60237558
109593,402,14,13,-54.65805028
109594,402,14,14,-25.69538833
109596,402,14,15,-52.09464426
109598,402,14,17,-35.99078283
109599,402,14,18,-39.54745232
109600,402,14,19,-37.85689242
109602,402,14,20,-27.62083074
109603,402,14,21,-29.56380518
109605,402,14,22,-56.64772966
109606,402,14,24,-29.54928865
109607,402,14,25,-55.33842581
109609,402,14,26,-49.52846658
109612,402,14,27,-66.34239265
109613,402,14,28,-62.89593358
109614,402,14,29,-68.01257514
109615,402,14,31,-62.87710569
109616,402,14,32,-65.06809562
109617,402,14,33,-30.82660394
109618,402,14,34,-38.54422799
109619,402,14,35,-36.96353816
109620,402,14,37,-50.80793743
109621,402,14,38,-53.96379408
109622,402,14,39,-43.81421332
109623,402,14,40,-64.70388154
109625,402,14,42,-36.83263026
109626,402,14,43,-55.69616187
109627,402,14,45,-53.37086058
109628,402,14,46,-38.13090726
109629,402,14,47,-63.52715478
109979,402,167,0,-13.02586351
109980,402,167,1,-22.90183415
109981,402,167,2,-31.9280181
109982,402,167,3,-49.14584285
109983,402,167,4,-23.02554196
109984,402,167,5,-52.84937688
109985,402,167,6,-38.82320653
109987,402,167,7,-43.97661937
109988,402,167,8,-21.14187479
109989,402,167,9,-42.09501872
109990,402,167,11,-55.3957072
109991,402,167,10,-55.56767897
109992,402,167,12,-34.93326524
109993,402,167,13,-49.78302644
109994,402,167,14,-15.93557198
109996,402,167,15,-51.4743316
109998,402,167,16,-39.13929362
109999,402,167,17,-37.42070584
110000,402,167,18,-16.25641251
110001,402,167,19,-27.86517166
110003,402,167,20,-26.73924224
110004,402,167,21,-22.31212701
110006,402,167,22,-58.36365093
110007,402,167,24,-25.5062791
110008,402,167,25,-8.971822754
110010,402,167,26,-44.02735274
110013,402,167,27,-5.829469553
110014,402,167,28,-25.7547098
110015,402,167,29,-34.99279834
110017,402,167,30,-48.51083751
110018,402,167,32,-39.14156888
110019,402,167,33,-18.25712539
110020,402,167,34,-5.179789291
110021,402,167,35,-42.5100151
110022,402,167,36,-52.44232064
110023,402,167,37,-23.71492277
110024,402,167,38,-28.93316142
110025,402,167,39,-23.86764911
110026,402,167,40,-57.04154417
110028,402,167,41,-24.45616756
110029,402,167,42,-0.155711919
110030,402,167,43,-21.19539406
110031,402,167,44,-56.94329196
110032,402,167,45,-18.58873781
110033,402,167,46,-0.430088961
110034,402,167,47,-36.1342957
110249,402,526,0,-3.869369826
110250,402,526,1,0.89514471956599
110251,402,526,2,-5.870445383
110252,402,526,3,0.106970753595335
110253,402,526,4,-37.07835086
110254,402,526,5,-1.373553793
110255,402,526,6,-3.141416208
110257,402,526,7,-6.827456396
110258,402,526,8,-4.536388179
110259,402,526,9,-20.82124319
110260,402,526,11,3.62859477440564
110261,402,526,10,-12.4741155
110262,402,526,12,-24.04738749
110263,402,526,13,-23.46727999
110264,402,526,14,-16.29213104
110266,402,526,15,0.112574519961987
110268,402,526,16,-1.043334831
110269,402,526,17,-7.089205221
110270,402,526,18,-4.063001885
110271,402,526,19,-14.68638062
110273,402,526,20,-3.855440958
110274,402,526,21,-5.951823016
110276,402,526,22,-2.688805775
110277,402,526,23,-43.86549378
110278,402,526,24,-1.410373358
110279,402,526,25,-1.261300179
110281,402,526,26,-12.30105519
110284,402,526,27,1.72331124273386
110285,402,526,28,-0.485336517
110286,402,526,29,-24.65574103
110288,402,526,30,-0.072562315
110289,402,526,31,-0.929929109
110290,402,526,32,-3.050259302
110291,402,526,33,-2.800456376
110292,402,526,35,-0.098526076
110293,402,526,37,-4.873731334
110294,402,526,38,1.71312460569388
110295,402,526,39,-11.75923477
110296,402,526,40,-13.96116642
110298,402,526,41,-0.017670018
110299,402,526,42,-2.757240427
110300,402,526,43,0.48398063061164
110301,402,526,44,-6.139138857
110302,402,526,45,-3.628939207
110303,402,526,46,-4.294700528
110304,402,526,47,-1.471672129
110479,402,640,1,-4.113779353
110480,402,640,2,-6.204588785
110481,402,640,3,-5.509824207
110482,402,640,4,-1.916296929
110483,402,640,5,-8.231115728
110484,402,640,6,-18.84473508
110486,402,640,7,-3.685370398
110487,402,640,8,-3.130839086
110488,402,640,9,-4.814862057
110489,402,640,11,-2.214761948
110490,402,640,10,-1.750843499
110491,402,640,12,-14.13152093
110492,402,640,13,-1.900559268
110493,402,640,14,-6.744542781
110495,402,640,15,-0.957899232
110497,402,640,16,-22.18596979
110498,402,640,17,-7.5199137
110499,402,640,18,-6.654987772
110500,402,640,19,1.60878706509314
110502,402,640,20,-1.710725956
110503,402,640,21,-7.977787992
110505,402,640,22,-5.601830449
110506,402,640,23,2.70175697826286
110507,402,640,24,-1.526122431
110508,402,640,25,-6.821489548
110510,402,640,26,-3.312010489
110513,402,640,27,-0.70943527
110514,402,640,28,0.816626483018639
110515,402,640,29,-2.694067467
110517,402,640,30,-3.596502687
110518,402,640,31,-1.990347476
110519,402,640,32,-6.267577728
110520,402,640,33,-2.538778615
110521,402,640,34,-16.81011192
110522,402,640,35,-2.49785722
110523,402,640,37,-2.423658333
110524,402,640,38,-2.297916235
110525,402,640,39,-1.737659332
110526,402,640,40,-7.721010789
110528,402,640,41,-4.107401795
110529,402,640,42,-2.586793324
110530,402,640,43,-1.576066737
110531,402,640,44,-9.124957895
110532,402,640,45,0.719692853493623
110533,402,640,46,2.78725087746432
110534,402,640,47,-0.034059527
110537,402,631,0,-6.676701453
110538,402,631,1,-12.22049863
110539,402,631,2,-54.84651878
110540,402,631,3,-7.170194822
110541,402,631,4,-3.775958916
110542,402,631,5,-4.176207922
110543,402,631,6,-21.68466783
110545,402,631,7,-0.666899917
110546,402,631,8,-5.542814724
110547,402,631,9,-23.7544836
110548,402,631,11,-19.47590226
110549,402,631,10,-2.477180491
110550,402,631,12,8.52980106156201
110551,402,631,13,-2.849923558
110552,402,631,14,-5.110667374
110554,402,631,15,-27.18069786
110556,402,631,16,-64.33657035
110557,402,631,17,-8.975363807
110558,402,631,18,-5.316897773
110559,402,631,19,-20.44004476
110561,402,631,20,-2.935248226
110562,402,631,21,-4.560434902
110564,402,631,22,-3.48261864
110565,402,631,23,-19.59619991
110566,402,631,24,-4.778339263
110568,402,631,26,-38.12834082
110571,402,631,27,-4.305347414
110572,402,631,28,-7.125977075
110573,402,631,29,-4.561140166
110575,402,631,30,-27.33824627
110576,402,631,31,0.895698423381503
110577,402,631,32,-11.74705998
110578,402,631,33,-3.639566711
110579,402,631,34,-3.474518737
110580,402,631,35,-9.103912287
110581,402,631,37,-12.38459699
110582,402,631,38,-9.974546109
110583,402,631,39,-68.3216309
110585,402,631,41,-12.05714063
110586,402,631,42,-1.904667534
110587,402,631,43,-2.416335074
110588,402,631,44,-2.397819596
110589,402,631,45,-2.388137322
110590,402,631,46,-5.066320687
110591,402,631,47,-9.268544045
110711,402,637,0,0.388385238735462
110712,402,637,1,-5.737061698
110713,402,637,2,-6.289388041
110714,402,637,3,-0.929691489
110715,402,637,4,-5.377918972
110716,402,637,5,-10.16902405
110717,402,637,6,-7.98491962
110719,402,637,7,-7.581883806
110720,402,637,8,-4.597916459
110721,402,637,9,-0.116616363
110722,402,637,11,-22.35099459
110723,402,637,10,-6.498724125
110724,402,637,12,-9.43249594
110725,402,637,13,-4.801600934
110726,402,637,14,0.230498463033821
110728,402,637,15,-10.34903891
110730,402,637,16,-17.65905353
110731,402,637,17,-40.12695616
110732,402,637,18,-45.3002395
110733,402,637,19,-6.059780093
110735,402,637,20,-5.298757115
110736,402,637,21,-10.29243592
110738,402,637,22,3.06661821238732
110739,402,637,23,-29.37221022
110740,402,637,24,-6.136751431
110741,402,637,25,-10.73378936
110743,402,637,26,-5.131766752
110746,402,637,27,-2.149640132
110747,402,637,28,-4.9534
110748,402,637,29,0.0333585090850141
110750,402,637,30,-4.941904526
110751,402,637,31,4.43604521806315
110752,402,637,32,-9.255135985
110753,402,637,33,-15.01071621
110754,402,637,34,1.53318176073428
110755,402,637,35,1.09707556970816
110756,402,637,37,-24.40529193
110757,402,637,38,-3.067086749
110758,402,637,39,-3.914651307
110759,402,637,40,-11.88458644
110761,402,637,41,-9.181999011
110762,402,637,42,-8.510004282
110763,402,637,43,-1.837531629
110764,402,637,44,-5.186961497
110765,402,637,45,-3.174408955
110766,402,637,46,0.813136915024404
110767,402,637,47,-5.830888822
110944,402,684,0,-30.20317947
110945,402,684,1,-27.5542739
110946,402,684,2,-34.07465644
110947,402,684,3,-18.1974117
110948,402,684,4,-34.57015708
110949,402,684,5,-24.54899424
110950,402,684,6,-33.47832204
110952,402,684,7,-37.77873128
110953,402,684,8,-18.4291099
110954,402,684,9,-31.5440936
110955,402,684,11,-41.93616659
110956,402,684,10,-31.44855667
110957,402,684,12,0.112773482051754
110958,402,684,13,-24.42421585
110959,402,684,14,-7.696205981
110961,402,684,15,-26.8416787
110963,402,684,16,-11.27292742
110964,402,684,17,-32.33227766
110965,402,684,18,-6.883221024
110966,402,684,19,-40.37473047
110968,402,684,20,-20.4098294
110969,402,684,21,-21.84413705
110971,402,684,22,-28.96596568
110972,402,684,23,-37.67085839
110973,402,684,24,-32.04795975
110974,402,684,25,-17.64571011
110978,402,684,27,-31.3279931
110979,402,684,28,-33.20067239
110980,402,684,29,-5.935191082
110982,402,684,30,-31.6381365
110983,402,684,31,-27.62193859
110984,402,684,32,-24.8865345
110985,402,684,33,-25.84208668
110986,402,684,34,-44.85969923
110987,402,684,35,-36.73371787
110988,402,684,37,-31.78996186
110989,402,684,38,-30.42469088
110990,402,684,39,-37.86896074
110991,402,684,40,-31.1797891
110993,402,684,41,-21.4964483
110994,402,684,42,-5.217250501
110995,402,684,43,-33.69083084
110996,402,684,44,-27.15642138
110997,402,684,45,-17.70499136
110998,402,684,46,-16.73036007
110999,402,684,47,-24.9545444
111710,402,401,0,-2.777752805
111711,402,401,1,-2.784673447
111712,402,401,2,-4.855255872
111713,402,401,3,-5.541968018
111714,402,401,4,-0.570235277
111715,402,401,5,-2.704685405
111716,402,401,6,-13.09255533
111718,402,401,7,1.12057189181386
111719,402,401,8,2.46312349702746
111720,402,401,9,-3.528320984
111721,402,401,11,-3.643915307
111722,402,401,10,-0.903947493
111723,402,401,12,-11.55893636
111724,402,401,13,-1.826530453
111725,402,401,14,-6.403394192
111727,402,401,15,-2.176969206
111729,402,401,16,-16.36487272
111730,402,401,17,-14.93925146
111731,402,401,18,-16.63920726
111732,402,401,19,-3.020807131
111734,402,401,20,-1.555941297
111735,402,401,21,-7.813266388
111737,402,401,22,-3.465141213
111738,402,401,24,-2.926825989
111739,402,401,25,-7.01493607
111741,402,401,26,-6.551161969
111744,402,401,27,-1.994488737
111745,402,401,28,-3.422247325
111746,402,401,29,-0.980591104
111748,402,401,30,-3.044745018
111749,402,401,32,-1.731445803
111750,402,401,33,-1.671141659
111751,402,401,34,2.01865771610852
111752,402,401,35,-2.72232609
111753,402,401,36,2.57350670808238
111754,402,401,37,3.12571114144035
111755,402,401,38,-9.049607506
111756,402,401,39,-4.707363669
111757,402,401,40,-2.358078331
111759,402,401,41,-2.679830796
111760,402,401,42,-40.7713797
111761,402,401,43,-5.899475638
111762,402,401,44,-7.13794809
111763,402,401,45,-3.488625039
111764,402,401,46,-5.867086282
111765,402,401,47,4.54517407895101
111768,402,161,0,-3.815458739
111769,402,161,1,-0.163469653
111770,402,161,2,-3.052901173
111771,402,161,3,-0.120178113
111772,402,161,4,0.134477452178679
111773,402,161,6,-8.38048904
111775,402,161,7,-2.692199081
111776,402,161,8,-6.0105855
111777,402,161,9,-2.193408122
111778,402,161,11,-12.29283336
111779,402,161,10,-3.934484442
111780,402,161,12,-6.819008952
111781,402,161,13,-6.114242665
111782,402,161,14,-2.375726646
111784,402,161,15,-2.130350141
111786,402,161,16,-5.790497457
111787,402,161,17,-2.340411084
111788,402,161,18,2.53735708748008
111789,402,161,19,-4.219225461
111791,402,161,20,1.27678445964733
111792,402,161,21,2.59741784316063
111794,402,161,22,-0.15887882
111795,402,161,23,-1.102658324
111796,402,161,24,-4.646743103
111797,402,161,25,-2.355060285
111799,402,161,26,0.2908891631302
111802,402,161,27,0.356691745133382
111803,402,161,28,-4.236337356
111804,402,161,29,-0.715964008
111806,402,161,30,-2.91325681
111807,402,161,31,2.87803871042013
111808,402,161,32,-2.506012513
111809,402,161,33,-4.496245388
111810,402,161,34,-2.382479007
111811,402,161,35,-3.254573179
111812,402,161,37,-2.482241677
111813,402,161,38,-0.262288988
111814,402,161,39,-1.785892325
111815,402,161,40,-1.368214527
111817,402,161,41,1.17006912699072
111818,402,161,42,-3.007098747
111819,402,161,43,-6.940978466
111820,402,161,44,-4.369829964
111821,402,161,45,-0.911748587
111822,402,161,46,-6.03941268
111823,402,161,47,-1.936462557
111826,402,281,0,0.256245779934253
111827,402,281,1,-17.70595791
111828,402,281,2,-45.19247568
111829,402,281,3,-14.54562932
111830,402,281,4,-11.14592024
111831,402,281,5,-4.916813776
111832,402,281,6,-31.64104984
111834,402,281,7,-9.740694082
111835,402,281,8,-1.632658292
111836,402,281,9,-8.476836935
111837,402,281,11,-33.10192017
111838,402,281,10,-26.11955846
111839,402,281,12,-31.05877852
111840,402,281,13,-57.51546477
111841,402,281,14,-5.272505183
111843,402,281,15,-21.05295409
111845,402,281,16,-22.09189927
111846,402,281,17,-14.7588926
111847,402,281,18,-22.71644882
111848,402,281,19,-16.83496944
111850,402,281,20,-10.35769334
111851,402,281,21,-7.817210372
111853,402,281,22,-23.88111412
111854,402,281,24,0.369797563885393
111855,402,281,25,-9.206240435
111857,402,281,26,-60.04842053
111860,402,281,27,-24.16200349
111861,402,281,28,-30.68219041
111862,402,281,29,-25.14179629
111864,402,281,30,-18.78984839
111865,402,281,32,-5.143963088
111866,402,281,33,-24.12565143
111867,402,281,34,-1.849014347
111868,402,281,35,-24.87887439
111869,402,281,36,-31.07640056
111870,402,281,37,-13.44059893
111871,402,281,38,-10.13781216
111872,402,281,39,-19.97973393
111873,402,281,40,-26.88867453
111875,402,281,41,-10.2218707
111876,402,281,42,1.85755266723772
111877,402,281,43,-3.137273522
111878,402,281,44,-3.676948287
111879,402,281,45,-25.68596551
111880,402,281,46,-9.598321642
111881,402,281,47,-14.02791181
111884,509,681,0,-9.649341025
111885,509,681,1,-11.28463731
111886,509,681,2,-16.1941954
111887,509,681,3,-21.74257777
111888,509,681,4,-6.50256256
111889,509,681,5,-15.39822162
111890,509,681,6,-10.81003936
111892,509,681,7,-21.30204563
111893,509,681,8,-4.045456474
111894,509,681,9,-5.785146585
111895,509,681,11,-13.02420787
111896,509,681,10,-20.77799098
111897,509,681,12,-26.54189159
111898,509,681,13,-12.12154735
111899,509,681,14,-8.241713851
111901,509,681,15,-8.196723141
111903,509,681,16,-2.182734779
111904,509,681,17,-3.219413674
111905,509,681,18,-10.41150762
111906,509,681,19,-7.751090385
111908,509,681,20,-1.133422083
111909,509,681,21,-8.294753409
111911,509,681,22,-11.57908565
111912,509,681,23,-31.27578882
111913,509,681,24,-1.718474028
111914,509,681,25,-6.826529714
111916,509,681,26,-5.52151364
111919,509,681,27,-3.623871786
111920,509,681,28,-4.306871124
111921,509,681,29,-10.90540246
111923,509,681,30,-7.446171091
111924,509,681,31,-6.916903025
111925,509,681,33,-6.492911387
111926,509,681,34,-18.10072937
111927,509,681,35,-16.77707573
111928,509,681,37,-3.112656621
111929,509,681,38,-0.792715466
111930,509,681,39,-6.338511448
111931,509,681,40,-12.49427787
111933,509,681,41,-6.385591811
111934,509,681,42,-26.7462326
111935,509,681,43,-5.143097802
111936,509,681,44,-6.915511864
111937,509,681,45,-6.151138807
111938,509,681,46,-11.29117513
111939,509,681,47,-1.453932919
112473,509,112,0,8.74108397826217
112474,509,112,1,-2.082968834
112475,509,112,2,-3.395911655
112476,509,112,3,-1.694547699
112477,509,112,4,-0.268062413
112478,509,112,5,13.9396743700192
112479,509,112,6,18.0947341209226
112481,509,112,7,-4.712821153
112482,509,112,8,15.505414527898
112483,509,112,9,0.868674094780096
112484,509,112,11,-5.133861317
112485,509,112,10,16.4829307469173
112486,509,112,12,-6.378230475
112487,509,112,13,-4.485662129
112488,509,112,14,2.2268183577027
112490,509,112,15,-3.959181988
112492,509,112,16,-5.967144288
112493,509,112,17,9.29486056125802
112494,509,112,18,3.56212894900269
112495,509,112,19,5.24144598697849
112497,509,112,20,-14.16070093
112498,509,112,21,-10.5397929
112500,509,112,22,-6.371557437
112501,509,112,23,2.44447357305892
112502,509,112,24,-3.95280271
112503,509,112,25,-4.293822827
112505,509,112,26,2.50322792721087
112508,509,112,27,0.839591263332714
112509,509,112,28,-7.455626336
112510,509,112,29,0.0309594149280851
112512,509,112,30,-6.894149714
112513,509,112,31,-2.777479034
112514,509,112,32,-0.336753927
112515,509,112,33,0.420116230792983
112516,509,112,34,17.9705096979707
112517,509,112,35,1.40900180375784
112518,509,112,36,-3.455104784
112519,509,112,37,-0.902530111
112520,509,112,38,-8.031079353
112521,509,112,39,7.8099431474472
112522,509,112,40,21.6702301897854
112524,509,112,41,0.654598174518017
112525,509,112,42,3.83934727646326
112526,509,112,43,-0.414854543
112527,509,112,44,8.33869047532527
112528,509,112,45,-0.856668567
112529,509,112,46,2.87907817684859
112530,509,112,47,5.4863605580116
112591,509,46,0,-6.014107842
112592,509,46,1,-12.25002739
112593,509,46,2,-16.0971785
112594,509,46,3,-48.24608422
112595,509,46,4,-35.0559183
112596,509,46,5,-32.63390949
112597,509,46,6,-26.10080367
112599,509,46,7,-16.53936637
112600,509,46,8,-9.37593378
112601,509,46,9,-37.18071938
112602,509,46,11,-29.27146178
112603,509,46,10,-33.57637429
112604,509,46,12,-36.95520068
112605,509,46,13,-36.82453681
112606,509,46,14,-43.24487126
112608,509,46,15,-9.680143233
112610,509,46,16,-22.31566249
112611,509,46,17,-29.40139082
112612,509,46,18,-24.9949757
112613,509,46,19,-45.60149042
112615,509,46,20,-4.189557718
112616,509,46,21,-22.49713127
112618,509,46,22,-3.790457336
112619,509,46,23,-27.55352194
112620,509,46,24,-2.407711774
112621,509,46,25,1.68325519051526
112623,509,46,26,-15.33808664
112626,509,46,27,-7.81765568
112627,509,46,28,-27.2178251
112628,509,46,29,-25.00651803
112630,509,46,30,-11.81960201
112631,509,46,31,-33.15172829
112632,509,46,32,-6.909568612
112633,509,46,33,-0.970222511
112634,509,46,34,-2.656218265
112635,509,46,35,-52.00157082
112636,509,46,37,-36.70058955
112637,509,46,38,-46.12595293
112638,509,46,39,-17.765077
112639,509,46,40,-45.80184664
112641,509,46,41,2.03201394552477
112642,509,46,42,-46.76656534
112643,509,46,43,-40.89244235
112644,509,46,44,-12.1025872
112645,509,46,45,-5.356718549
112646,509,46,46,-34.54931842
112647,509,46,47,-10.91862186
112650,509,618,0,-20.40313565
112651,509,618,1,-21.79721823
112652,509,618,2,-31.48182418
112653,509,618,3,-14.30485539
112654,509,618,4,-39.18157313
112655,509,618,5,-19.72684399
112657,509,618,7,-58.80345833
112658,509,618,8,-7.473994204
112659,509,618,9,-53.77622498
112660,509,618,11,-8.930585696
112661,509,618,10,0.840651448259554
112662,509,618,13,-55.14475819
112663,509,618,14,-17.97155863
112666,509,618,17,-58.93328873
112667,509,618,18,-28.73569871
112668,509,618,19,-60.48422946
112670,509,618,20,-21.52883645
112671,509,618,21,-16.43654664
112672,509,618,24,-29.20034722
112673,509,618,25,-20.39556015
112675,509,618,26,-33.54375116
112678,509,618,27,-22.00523614
112679,509,618,28,-50.41478677
112680,509,618,29,-34.79652904
112682,509,618,30,-14.57746102
112683,509,618,32,-58.03478971
112684,509,618,34,-4.850477739
112685,509,618,35,-59.46487408
112686,509,618,37,-20.11060527
112687,509,618,39,-29.21465183
112688,509,618,40,-27.44442897
112690,509,618,41,-9.089322853
112691,509,618,42,-82.34167699
112692,509,618,43,-30.59955455
112693,509,618,44,1.44407014717932
112694,509,618,45,4.3492749529352
112695,509,618,46,-55.85082434
112696,509,618,47,-25.05154658
112699,509,358,0,-16.98773626
112700,509,358,1,-19.63320302
112701,509,358,2,-23.71433799
112702,509,358,3,-29.29670684
112703,509,358,4,-17.70671631
112704,509,358,5,-9.349524442
112705,509,358,6,-23.74087424
112707,509,358,7,-21.77860839
112708,509,358,8,4.02778979812418
112709,509,358,9,-7.805376625
112710,509,358,11,-33.4853868
112711,509,358,10,-23.73131421
112712,509,358,12,-20.83868572
112713,509,358,13,-20.42627229
112714,509,358,14,-15.0691646
112716,509,358,15,-16.05069889
112718,509,358,16,-15.92684142
112719,509,358,17,-2.045378566
112720,509,358,18,-14.70595339
112721,509,358,19,1.32268144020371
112723,509,358,20,-13.92045913
112724,509,358,21,-0.477332705
112726,509,358,22,4.28507254569739
112727,509,358,23,-22.93860379
112728,509,358,24,-14.8448195
112729,509,358,25,-2.20140758
112731,509,358,26,-13.28429391
112734,509,358,27,1.80156372862204
112735,509,358,28,-8.141084077
112736,509,358,29,-24.53507498
112738,509,358,30,-9.168228675
112739,509,358,31,-22.67149376
112740,509,358,32,-9.732916553
112741,509,358,33,-15.71000645
112742,509,358,34,-20.70509288
112743,509,358,35,-23.92192489
112744,509,358,36,-15.71474942
112745,509,358,37,-17.45326533
112746,509,358,38,-23.79707808
112747,509,358,39,-7.060473295
112748,509,358,40,-4.266062226
112750,509,358,41,-8.075761103
112751,509,358,42,-27.18395026
112752,509,358,43,-18.78274403
112753,509,358,44,-18.46062763
112754,509,358,45,-11.79287119
112755,509,358,46,-27.19016482
112756,509,358,47,-8.45524284
112759,509,333,0,-3.714309514
112760,509,333,1,-18.12837064
112761,509,333,2,0.275249971964497
112762,509,333,3,-2.49711589
112763,509,333,4,-3.540677759
112764,509,333,5,-3.811948267
112765,509,333,6,-2.596999646
112767,509,333,7,-1.224166348
112768,509,333,8,-8.231253964
112769,509,333,9,-2.9678034
112770,509,333,11,-2.372614444
112771,509,333,10,-4.017507303
112772,509,333,12,-1.840284912
112773,509,333,13,-5.088664575
112774,509,333,14,-6.65590327
112776,509,333,15,0.589740085672188
112778,509,333,16,-6.104413844
112779,509,333,17,-23.68084351
112780,509,333,18,-8.633898588
112781,509,333,19,-6.303890503
112783,509,333,20,-0.081778921
112784,509,333,21,-0.350489238
112786,509,333,22,1.28050827163039
112787,509,333,23,-3.669409772
112788,509,333,24,-4.149558708
